"TERYT","POPULACJA","YEAR","APPROX_PERCENTAGE"
"061202",6943,2005,0.295964125560538
"061202",6943,2005,0.704035874439462
"061203",5806,2005,0.599502487562189
"061203",5806,2005,0.400497512437811
"061204",5171,2005,0.44203821656051
"061204",5171,2005,0.55796178343949
"061205",18020,2005,0.378692198003666
"061205",18020,2005,0.621307801996334
"061206",15070,2005,0.481457663451233
"061206",15070,2005,0.518542336548767
"061207",4757,2005,0.510963455149502
"061207",4757,2005,0.489036544850498
"061301",4014,2005,0.388489208633093
"061301",4014,2005,0.611510791366907
"061302",4006,2005,0.4280868385346
"061302",4006,2005,0.5719131614654
"061303",4060,2005,0.335978835978836
"061303",4060,2005,0.664021164021164
"061304",14902,2005,0.375797489195307
"061304",14902,2005,0.624202510804693
"061305",1751,2005,0.525
"061305",1751,2005,0.475
"061306",4834,2005,0.367182246133154
"061306",4834,2005,0.632817753866846
"061307",2750,2005,0.420679886685552
"061307",2750,2005,0.579320113314448
"061401",49793,2005,0.537429752942424
"061401",49793,2005,0.462570247057576
"061402",4118,2005,0.477292202227935
"061402",4118,2005,0.522707797772065
"061403",3673,2005,0.397642015005359
"061403",3673,2005,0.602357984994641
"061404",6977,2005,0.444617784711389
"061404",6977,2005,0.555382215288611
"061405",9048,2005,0.37674760853569
"061405",9048,2005,0.62325239146431
"061406",7827,2005,0.325910064239829
"061406",7827,2005,0.674089935760171
"061407",3070,2005,0.39662447257384
"061407",3070,2005,0.60337552742616
"061408",9328,2005,0.481806775407779
"061408",9328,2005,0.518193224592221
"061409",11703,2005,0.388278388278388
"061409",11703,2005,0.611721611721613
"061410",4863,2005,0.501647989452867
"061410",4863,2005,0.498352010547133
"061411",6584,2005,0.388241256969083
"061411",6584,2005,0.611758743030917
"061501",16174,2005,0.600096711798839
"061501",16174,2005,0.399903288201161
"061502",6152,2005,0.59419496166484
"061502",6152,2005,0.40580503833516
"061503",4562,2005,0.720858895705521
"061503",4562,2005,0.279141104294479
"061504",8484,2005,0.415528677331253
"061504",8484,2005,0.584471322668747
"061505",4557,2005,0.437693738375698
"061505",4557,2005,0.562306261624302
"061506",8060,2005,0.430349257326376
"061506",8060,2005,0.569650742673624
"061507",6160,2005,0.413200723327305
"061507",6160,2005,0.586799276672695
"061508",7105,2005,0.406938584153774
"061508",7105,2005,0.593061415846226
"061601",17565,2005,0.531786789445723
"061601",17565,2005,0.468213210554277
"061602",7440,2005,0.358523725834797
"061602",7440,2005,0.641476274165203
"061603",4246,2005,0.380660015349194
"061603",4246,2005,0.619339984650806
"061604",20822,2005,0.406563764423797
"061604",20822,2005,0.593436235576203
"061605",5400,2005,0.598973188819168
"061605",5400,2005,0.401026811180832
"061606",3360,2005,0.455536912751678
"061606",3360,2005,0.544463087248322
"061701",40631,2005,0.432905067808708
"061701",40631,2005,0.567094932191292
"061702",9057,2005,0.314404432132964
"061702",9057,2005,0.685595567867036
"061703",10731,2005,0.434588147595976
"061703",10731,2005,0.565411852404024
"061704",3648,2005,0.390517241379311
"061704",3648,2005,0.609482758620689
"061705",9259,2005,0.300051733057424
"061705",9259,2005,0.699948266942576
"061801",20446,2005,0.429641365404004
"061801",20446,2005,0.570358634595996
"061802",3456,2005,0.441558441558441
"061802",3456,2005,0.558441558441559
"061803",3650,2005,0.394836750189825
"061803",3650,2005,0.605163249810175
"061804",3493,2005,0.574380165289256
"061804",3493,2005,0.425619834710744
"061805",6602,2005,0.507493188010899
"061805",6602,2005,0.492506811989101
"061806",6491,2005,0.573495100326644
"061806",6491,2005,0.426504899673356
"061807",5476,2005,0.368447580645161
"061807",5476,2005,0.631552419354839
"061808",7794,2005,0.433729433272395
"061808",7794,2005,0.566270566727606
"061809",4061,2005,0.374647887323944
"061809",4061,2005,0.625352112676056
"061810",4337,2005,0.762599469496021
"061810",4337,2005,0.237400530503979
"061811",11135,2005,0.327742368332774
"061811",11135,2005,0.672257631667226
"061812",6037,2005,0.339645693341479
"061812",6037,2005,0.660354306658521
"061813",5054,2005,0.463265306122449
"061813",5054,2005,0.536734693877551
"061901",13768,2005,0.5055090348171
"061901",13768,2005,0.4944909651829
"061902",3116,2005,0.522052205220522
"061902",3116,2005,0.477947794779478
"061903",3849,2005,0.413828689370485
"061903",3849,2005,0.586171310629515
"061904",2170,2005,0.384259259259259
"061904",2170,2005,0.615740740740741
"061905",4133,2005,0.373145979703356
"061905",4133,2005,0.626854020296644
"061906",6049,2005,0.466871165644172
"061906",6049,2005,0.533128834355828
"061907",4094,2005,0.321217244294168
"061907",4094,2005,0.678782755705833
"061908",2758,2005,0.472611464968152
"061908",2758,2005,0.527388535031848
"062001",4920,2005,0.276267450404115
"062001",4920,2005,0.723732549595885
"062002",4405,2005,0.406451612903226
"062002",4405,2005,0.593548387096774
"062003",5362,2005,0.347314578005115
"062003",5362,2005,0.652685421994885
"062004",7255,2005,0.300270513976556
"062004",7255,2005,0.699729486023444
"062005",6351,2005,0.29232995658466
"062005",6351,2005,0.707670043415339
"062006",6157,2005,0.497243660418964
"062006",6157,2005,0.502756339581036
"062007",5813,2005,0.323057953144267
"062007",5813,2005,0.676942046855733
"062008",6047,2005,0.342898832684824
"062008",6047,2005,0.657101167315176
"062009",6842,2005,0.328025477707006
"062009",6842,2005,0.671974522292994
"062010",5486,2005,0.246442800227661
"062010",5486,2005,0.753557199772339
"062011",5413,2005,0.377417342482845
"062011",5413,2005,0.622582657517155
"062012",4863,2005,0.329441201000834
"062012",4863,2005,0.670558798999166
"062013",11796,2005,0.369051472968597
"062013",11796,2005,0.630948527031403
"062014",21881,2005,0.325095718760877
"062014",21881,2005,0.674904281239123
"062015",7089,2005,0.411630558722919
"062015",7089,2005,0.588369441277081
"066101",58000,2005,0.455589186932471
"066101",58000,2005,0.544410813067529
"066201",66176,2005,0.495768070824009
"066201",66176,2005,0.504231929175991
"066301",348567,2005,0.475477335112756
"066301",348567,2005,0.524522664887244
"066401",65784,2005,0.420794799011079
"066401",65784,2005,0.579205200988921
"080101",18111,2005,0.526524323134493
"080101",18111,2005,0.473475676865507
"080102",7084,2005,0.443802183686577
"080102",7084,2005,0.556197816313423
"080103",8622,2005,0.424743443557583
"080103",8622,2005,0.575256556442417
"080104",7651,2005,0.520968694624926
"080104",7651,2005,0.479031305375074
"080105",6917,2005,0.416840640222686
"080105",6917,2005,0.583159359777314
"080106",7945,2005,0.515901060070671
"080106",7945,2005,0.484098939929329
"080107",13066,2005,0.483577235772358
"080107",13066,2005,0.516422764227642
"080201",17036,2005,0.659323188734953
"080201",17036,2005,0.340676811265047
"080202",3235,2005,0.440654843110505
"080202",3235,2005,0.559345156889495
"080203",2622,2005,0.472949389179756
"080203",2622,2005,0.527050610820244
"080204",5069,2005,0.52156862745098
"080204",5069,2005,0.47843137254902
"080205",7411,2005,0.475
"080205",7411,2005,0.525
"080206",18604,2005,0.632269434110045
"080206",18604,2005,0.367730565889955
"080207",2948,2005,0.523138832997988
"080207",2948,2005,0.476861167002012
"080301",4591,2005,0.535569105691057
"080301",4591,2005,0.464430894308943
"080302",25205,2005,0.575147928994083
"080302",25205,2005,0.424852071005917
"080303",5644,2005,0.56717501815541
"080303",5644,2005,0.43282498184459
"080304",4260,2005,0.4375
"080304",4260,2005,0.5625
"080305",12621,2005,0.538322813345356
"080305",12621,2005,0.461677186654644
"080306",6525,2005,0.505224339274739
"080306",6525,2005,0.494775660725261
"080401",40240,2005,0.584037711313394
"080401",40240,2005,0.415962288686606
"080402",5511,2005,0.515996718621821
"080402",5511,2005,0.484003281378179
"080403",3288,2005,0.424068767908309
"080403",3288,2005,0.575931232091691
"080404",16435,2005,0.564320701211652
"080404",16435,2005,0.435679298788347
"080405",6730,2005,0.369152970922882
"080405",6730,2005,0.630847029077118
"080406",5581,2005,0.491778774289985
"080406",5581,2005,0.508221225710015
"080407",6663,2005,0.480059084194978
"080407",6663,2005,0.519940915805022
"080408",3614,2005,0.452980132450331
"080408",3614,2005,0.547019867549669
"080501",6768,2005,0.544137931034483
"080501",6768,2005,0.455862068965517
"080502",4261,2005,0.471631205673759
"080502",4261,2005,0.528368794326241
"080503",6529,2005,0.601379310344828
"080503",6529,2005,0.398620689655172
"080504",9975,2005,0.584567070435173
"080504",9975,2005,0.415432929564827
"080505",19965,2005,0.663233579479207
"080505",19965,2005,0.336766420520793
"080601",6873,2005,0.56343792633015
"080601",6873,2005,0.43656207366985
"080602",17619,2005,0.685467816854678
"080602",17619,2005,0.314532183145322
"080603",4215,2005,0.608863198458574
"080603",4215,2005,0.391136801541426
"080604",17542,2005,0.571178383787841
"080604",17542,2005,0.428821616212159
"080605",4437,2005,0.458878504672897
"080605",4437,2005,0.541121495327103
"080701",4703,2005,0.692197566213314
"080701",4703,2005,0.307802433786686
"080702",3134,2005,0.500621118012422
"080702",3134,2005,0.499378881987578
"080703",4817,2005,0.466616654163541
"080703",4817,2005,0.533383345836459
"080704",16307,2005,0.538982201052896
"080704",16307,2005,0.461017798947105
"080705",6963,2005,0.563291139240506
"080705",6963,2005,0.436708860759494
"080801",3538,2005,0.597859327217125
"080801",3538,2005,0.402140672782875
"080802",5233,2005,0.534099616858238
"080802",5233,2005,0.465900383141762
"080803",5195,2005,0.488306828811974
"080803",5195,2005,0.511693171188026
"080804",3920,2005,0.520787746170678
"080804",3920,2005,0.479212253829322
"080805",30520,2005,0.566015315553208
"080805",30520,2005,0.433984684446792
"080806",8371,2005,0.573153066151618
"080806",8371,2005,0.426846933848382
"080901",6337,2005,0.605526161081717
"080901",6337,2005,0.394473838918283
"080902",3374,2005,0.454160789844852
"080902",3374,2005,0.545839210155148
"080903",9860,2005,0.517029328287606
"080903",9860,2005,0.482970671712394
"080904",5851,2005,0.624587458745875
"080904",5851,2005,0.375412541254125
"080905",9443,2005,0.485777777777778
"080905",9443,2005,0.514222222222222
"080906",26670,2005,0.558237603606224
"080906",26670,2005,0.441762396393776
"080907",6187,2005,0.594246782740348
"080907",6187,2005,0.405753217259652
"080908",3352,2005,0.489855072463768
"080908",3352,2005,0.510144927536232
"080909",3877,2005,0.571819425444596
"080909",3877,2005,0.428180574555404
"086201",18798,2005,0.571619514368456
"086201",18798,2005,0.428380485631544
"081001",3360,2005,0.589838909541512
"081001",3360,2005,0.410161090458488
"081002",26664,2005,0.583470847084708
"081002",26664,2005,0.416529152915292
"081003",3823,2005,0.421725239616613
"081003",3823,2005,0.578274760383387
"081004",7101,2005,0.59116365899191
"081004",7101,2005,0.40883634100809
"081005",5383,2005,0.440316205533597
"081005",5383,2005,0.559683794466403
"081006",4650,2005,0.556338028169014
"081006",4650,2005,0.443661971830986
"081007",21862,2005,0.553027305104867
"081007",21862,2005,0.446972694895133
"081008",2450,2005,0.505133470225873
"081008",2450,2005,0.494866529774127
"081009",7140,2005,0.459985580389329
"081009",7140,2005,0.540014419610671
"081101",2627,2005,0.579268292682927
"081101",2627,2005,0.420731707317073
"081102",39239,2005,0.55871757925072
"081102",39239,2005,0.44128242074928
"081103",3576,2005,0.454545454545455
"081103",3576,2005,0.545454545454545
"081104",7308,2005,0.44895199459094
"081104",7308,2005,0.55104800540906
"081105",3274,2005,0.437685459940653
"081105",3274,2005,0.562314540059347
"081106",19361,2005,0.454783177162781
"081106",19361,2005,0.545216822837219
"081107",3252,2005,0.463949843260188
"081107",3252,2005,0.536050156739812
"081108",5833,2005,0.568062827225131
"081108",5833,2005,0.431937172774869
"081109",3248,2005,0.528391167192429
"081109",3248,2005,0.471608832807571
"081110",12044,2005,0.452145214521452
"081110",12044,2005,0.547854785478548
"081201",12506,2005,0.53714493809177
"081201",12506,2005,0.46285506190823
"081202",5109,2005,0.26159230096238
"081202",5109,2005,0.73840769903762
"081203",21734,2005,0.354493703639814
"081203",21734,2005,0.645506296360186
"086101",124554,2005,0.489820897759349
"086101",124554,2005,0.510179102240651
"086201",119197,2005,0.616253476841214
"086201",119197,2005,0.383746523158786
"120101",30300,2005,0.471398207189724
"120101",30300,2005,0.528601792810276
"120102",18960,2005,0.45354360630819
"120102",18960,2005,0.54645639369181
"120103",6465,2005,0.393336915636754
"120103",6465,2005,0.606663084363246
"120104",5547,2005,0.411154345006485
"120104",5547,2005,0.588845654993515
"120105",7771,2005,0.4820415879017
"120105",7771,2005,0.5179584120983
"120106",13372,2005,0.387216303844372
"120106",13372,2005,0.612783696155628
"120107",10995,2005,0.343480934809349
"120107",10995,2005,0.656519065190652
"120108",5257,2005,0.429538461538462
"120108",5257,2005,0.570461538461538
"120109",5202,2005,0.307898979043526
"120109",5202,2005,0.692101020956475
"120201",8424,2005,0.209001956947162
"120201",8424,2005,0.790998043052838
"120202",36304,2005,0.375916406842504
"120202",36304,2005,0.624083593157496
"120203",9607,2005,0.316251830161054
"120203",9607,2005,0.683748169838946
"120204",14373,2005,0.338621940163191
"120204",14373,2005,0.661378059836809
"120205",7700,2005,0.314081145584726
"120205",7700,2005,0.685918854415274
"120206",6216,2005,0.315789473684211
"120206",6216,2005,0.684210526315789
"120207",9779,2005,0.47341211225997
"120207",9779,2005,0.52658788774003
"120301",12771,2005,0.469474279253816
"120301",12771,2005,0.530525720746184
"120302",8988,2005,0.46700115785411
"120302",8988,2005,0.53299884214589
"120303",48824,2005,0.527238572323106
"120303",48824,2005,0.472761427676894
"120304",22812,2005,0.438080495356037
"120304",22812,2005,0.561919504643963
"120305",34453,2005,0.485424947946243
"120305",34453,2005,0.514575052053757
"120401",2802,2005,0.541062801932367
"120401",2802,2005,0.458937198067633
"120402",21041,2005,0.330454309898082
"120402",21041,2005,0.669545690101918
"120403",3481,2005,0.64569536423841
"120403",3481,2005,0.35430463576159
"120404",3557,2005,0.567464114832536
"120404",3557,2005,0.432535885167464
"120405",7861,2005,0.296118621892717
"120405",7861,2005,0.703881378107283
"120406",7378,2005,0.258284600389864
"120406",7378,2005,0.741715399610136
"120407",13379,2005,0.740297778862584
"120407",13379,2005,0.259702221137416
"120501",28677,2005,0.467762083213222
"120501",28677,2005,0.532237916786778
"120502",17095,2005,0.305447070914697
"120502",17095,2005,0.694552929085303
"120503",9515,2005,0.508344923504868
"120503",9515,2005,0.491655076495132
"120504",16988,2005,0.348810437452034
"120504",16988,2005,0.651189562547966
"120505",6816,2005,0.474907063197026
"120505",6816,2005,0.525092936802974
"120506",8362,2005,0.397595034910784
"120506",8362,2005,0.602404965089216
"120507",4875,2005,0.254273504273504
"120507",4875,2005,0.745726495726496
"120508",5311,2005,0.197056941778631
"120508",5311,2005,0.802943058221369
"120509",4917,2005,0.442684766214178
"120509",4917,2005,0.557315233785822
"120510",6669,2005,0.360526315789474
"120510",6669,2005,0.639473684210526
"120601",13731,2005,0.35083762886598
"120601",13731,2005,0.64916237113402
"120602",7767,2005,0.567362428842505
"120602",7767,2005,0.432637571157495
"120603",8640,2005,0.298402255639098
"120603",8640,2005,0.701597744360902
"120604",10652,2005,0.340994724943481
"120604",10652,2005,0.659005275056519
"120605",14319,2005,0.374795951681359
"120605",14319,2005,0.625204048318641
"120606",32417,2005,0.381206198795775
"120606",32417,2005,0.618793801204225
"120607",16267,2005,0.339266333839809
"120607",16267,2005,0.660733666160191
"120608",9356,2005,0.387006960556845
"120608",9356,2005,0.612993039443155
"120609",12663,2005,0.400223276583868
"120609",12663,2005,0.599776723416132
"120610",10163,2005,0.339768339768339
"120610",10163,2005,0.660231660231661
"120611",42813,2005,0.479440133439698
"120611",42813,2005,0.520559866560302
"120612",13808,2005,0.349835886214443
"120612",13808,2005,0.650164113785557
"120613",5825,2005,0.445294117647059
"120613",5825,2005,0.554705882352941
"120614",9402,2005,0.348375451263537
"120614",9402,2005,0.651624548736463
"120615",10517,2005,0.373342637822751
"120615",10517,2005,0.626657362177249
"120616",24475,2005,0.462218945816439
"120616",24475,2005,0.537781054183561
"120617",19042,2005,0.424603950713866
"120617",19042,2005,0.575396049286134
"120701",15116,2005,0.437944523470839
"120701",15116,2005,0.562055476529161
"120702",7831,2005,0.404612978889758
"120702",7831,2005,0.595387021110242
"120703",9727,2005,0.317496229260935
"120703",9727,2005,0.682503770739065
"120704",8293,2005,0.316673847479535
"120704",8293,2005,0.683326152520465
"120705",7666,2005,0.321816386969398
"120705",7666,2005,0.678183613030602
"120706",7825,2005,0.260679079956188
"120706",7825,2005,0.739320920043812
"120707",24172,2005,0.434426229508197
"120707",24172,2005,0.565573770491803
"120708",9678,2005,0.362645621946637
"120708",9678,2005,0.637354378053363
"120709",17170,2005,0.280553995882463
"120709",17170,2005,0.719446004117537
"120710",7151,2005,0.332878581173261
"120710",7151,2005,0.667121418826739
"120711",6332,2005,0.669806384092098
"120711",6332,2005,0.330193615907902
"120712",6426,2005,0.295493934142114
"120712",6426,2005,0.704506065857886
"120801",7693,2005,0.663344887348354
"120801",7693,2005,0.336655112651646
"120802",6244,2005,0.406374501992031
"120802",6244,2005,0.593625498007969
"120803",4798,2005,0.498744769874477
"120803",4798,2005,0.501255230125523
"120804",5336,2005,0.419933554817276
"120804",5336,2005,0.580066445182724
"120805",20001,2005,0.464014466546113
"120805",20001,2005,0.535985533453887
"120806",2496,2005,0.576592082616179
"120806",2496,2005,0.42340791738382
"120807",3759,2005,0.512357414448669
"120807",3759,2005,0.487642585551331
"120901",14858,2005,0.340406114533425
"120901",14858,2005,0.659593885466575
"120902",9779,2005,0.248239436619718
"120902",9779,2005,0.751760563380282
"120903",42712,2005,0.345129404663095
"120903",42712,2005,0.654870595336905
"120904",10808,2005,0.236676597153261
"120904",10808,2005,0.763323402846739
"120905",6069,2005,0.394218942189422
"120905",6069,2005,0.605781057810578
"120906",8318,2005,0.29318899413622
"120906",8318,2005,0.70681100586378
"120907",14415,2005,0.319337332190803
"120907",14415,2005,0.680662667809197
"120908",8538,2005,0.267279264882141
"120908",8538,2005,0.732720735117859
"120909",7102,2005,0.221964782205746
"120909",7102,2005,0.778035217794254
"121001",6214,2005,0.319337908760597
"121001",6214,2005,0.680662091239402
"121002",26586,2005,0.300208307805416
"121002",26586,2005,0.699791692194584
"121003",9155,2005,0.400803212851406
"121003",9155,2005,0.599196787148594
"121004",24041,2005,0.248007846021822
"121004",24041,2005,0.751992153978178
"121005",9791,2005,0.312230692741134
"121005",9791,2005,0.687769307258866
"121006",13942,2005,0.510888888888889
"121006",13942,2005,0.489111111111111
"121007",17046,2005,0.436448148741786
"121007",17046,2005,0.563551851258214
"121008",5676,2005,0.263234227701233
"121008",5676,2005,0.736765772298767
"121009",15780,2005,0.296027241770715
"121009",15780,2005,0.703972758229285
"121010",10515,2005,0.251467136150235
"121010",10515,2005,0.748532863849765
"121011",11697,2005,0.386980609418283
"121011",11697,2005,0.613019390581718
"121012",8188,2005,0.265110462692789
"121012",8188,2005,0.734889537307211
"121013",10693,2005,0.341561246528849
"121013",10693,2005,0.658438753471151
"121014",12397,2005,0.295652173913043
"121014",12397,2005,0.704347826086957
"121015",3813,2005,0.317567567567568
"121015",3813,2005,0.682432432432432
"121016",23181,2005,0.35802775024777
"121016",23181,2005,0.64197224975223
"121101",33798,2005,0.542935811392187
"121101",33798,2005,0.457064188607813
"121102",7433,2005,0.482294935006723
"121102",7433,2005,0.517705064993277
"121103",21959,2005,0.369405211855978
"121103",21959,2005,0.630594788144022
"121104",7423,2005,0.485652409312399
"121104",7423,2005,0.514347590687601
"121105",17777,2005,0.219545147489304
"121105",17777,2005,0.780454852510696
"121106",6679,2005,0.472782258064516
"121106",6679,2005,0.527217741935484
"121107",5928,2005,0.385859796285201
"121107",5928,2005,0.614140203714799
"121108",9087,2005,0.395536562203229
"121108",9087,2005,0.604463437796771
"121109",23298,2005,0.447511985452141
"121109",23298,2005,0.552488014547859
"121110",8297,2005,0.27621247113164
"121110",8297,2005,0.72378752886836
"121111",14376,2005,0.189493002982335
"121111",14376,2005,0.810506997017665
"121112",17507,2005,0.313312202852615
"121112",17507,2005,0.686687797147385
"121113",4345,2005,0.192095588235294
"121113",4345,2005,0.807904411764706
"121114",10695,2005,0.617959826703427
"121114",10695,2005,0.382040173296573
"121201",10499,2005,0.530821917808218
"121201",10499,2005,0.469178082191782
"121203",7889,2005,0.582164890633764
"121203",7889,2005,0.417835109366236
"121204",15316,2005,0.592712550607288
"121204",15316,2005,0.407287449392712
"121205",50365,2005,0.501576348819225
"121205",50365,2005,0.498423651180775
"121206",7115,2005,0.313349814585908
"121206",7115,2005,0.686650185414092
"121207",23504,2005,0.480152896206998
"121207",23504,2005,0.519847103793002
"121301",40137,2005,0.546266451786194
"121301",40137,2005,0.453733548213806
"121302",21706,2005,0.374168297455969
"121302",21706,2005,0.625831702544031
"121303",13099,2005,0.494077834179357
"121303",13099,2005,0.505922165820643
"121304",34203,2005,0.463143008661835
"121304",34203,2005,0.536856991338165
"121305",8073,2005,0.553453585569732
"121305",8073,2005,0.446546414430268
"121306",17637,2005,0.504791238877481
"121306",17637,2005,0.495208761122519
"121307",4257,2005,0.81151832460733
"121307",4257,2005,0.18848167539267
"121308",6745,2005,0.582895365504061
"121308",6745,2005,0.417104634495939
"121309",9225,2005,0.437564499484004
"121309",9225,2005,0.562435500515996
"121401",8799,2005,0.392996108949416
"121401",8799,2005,0.607003891050584
"121402",5729,2005,0.549959382615759
"121402",5729,2005,0.45004061738424
"121403",5817,2005,0.631005765534913
"121403",5817,2005,0.368994234465087
"121404",3683,2005,0.5
"121404",3683,2005,0.5
"121405",16500,2005,0.453956191327671
"121405",16500,2005,0.546043808672329
"121406",3467,2005,0.506257110352674
"121406",3467,2005,0.493742889647326
"121501",5310,2005,0.336469286109574
"121501",5310,2005,0.663530713890426
"121502",9536,2005,0.499369880277253
"121502",9536,2005,0.500630119722747
"121503",8650,2005,0.40081799591002
"121503",8650,2005,0.59918200408998
"121504",6746,2005,0.240023134759977
"121504",6746,2005,0.759976865240023
"121505",10836,2005,0.240133779264214
"121505",10836,2005,0.759866220735786
"121506",16374,2005,0.327698809066462
"121506",16374,2005,0.672301190933538
"121507",11782,2005,0.397593732512591
"121507",11782,2005,0.602406267487409
"121508",9116,2005,0.331903276131045
"121508",9116,2005,0.668096723868955
"121509",5669,2005,0.463248919085855
"121509",5669,2005,0.536751080914145
"121601",11230,2005,0.3548927613941
"121601",11230,2005,0.6451072386059
"121602",8707,2005,0.256155507559396
"121602",8707,2005,0.743844492440604
"121603",14500,2005,0.239841195702942
"121603",14500,2005,0.760158804297058
"121604",11797,2005,0.402508551881414
"121604",11797,2005,0.597491448118586
"121605",9780,2005,0.341137123745819
"121605",9780,2005,0.65886287625418
"121606",11712,2005,0.239963503649635
"121606",11712,2005,0.760036496350365
"121607",6820,2005,0.295802469135803
"121607",6820,2005,0.704197530864197
"121608",13684,2005,0.335154329418193
"121608",13684,2005,0.664845670581807
"121609",24541,2005,0.329360349622567
"121609",24541,2005,0.670639650377433
"121610",18064,2005,0.179010295582864
"121610",18064,2005,0.820989704417136
"121611",10629,2005,0.36766940139775
"121611",10629,2005,0.63233059860225
"121612",4093,2005,0.513687600644123
"121612",4093,2005,0.486312399355877
"121613",13239,2005,0.286670097786928
"121613",13239,2005,0.713329902213072
"121614",12380,2005,0.440114068441064
"121614",12380,2005,0.559885931558936
"121615",19037,2005,0.325958188153311
"121615",19037,2005,0.674041811846689
"121616",8063,2005,0.381765195670275
"121616",8063,2005,0.618234804329725
"121701",27879,2005,0.498016747465844
"121701",27879,2005,0.501983252534156
"121702",7050,2005,0.666991711360312
"121702",7050,2005,0.333008288639688
"121703",12970,2005,0.385887826311708
"121703",12970,2005,0.614112173688292
"121704",8494,2005,0.422509225092251
"121704",8494,2005,0.577490774907749
"121705",11247,2005,0.544132917964694
"121705",11247,2005,0.455867082035306
"121801",43891,2005,0.395806560703416
"121801",43891,2005,0.604193439296584
"121802",9976,2005,0.361321130123359
"121802",9976,2005,0.638678869876641
"121803",19755,2005,0.374815058359362
"121803",19755,2005,0.625184941640638
"121804",6138,2005,0.37410071942446
"121804",6138,2005,0.62589928057554
"121805",3990,2005,0.368279569892473
"121805",3990,2005,0.631720430107527
"121806",10121,2005,0.347325102880658
"121806",10121,2005,0.652674897119342
"121807",6796,2005,0.432357813362783
"121807",6796,2005,0.567642186637217
"121808",7700,2005,0.40386521308226
"121808",7700,2005,0.59613478691774
"121809",38017,2005,0.457848955369482
"121809",38017,2005,0.542151044630518
"121810",11970,2005,0.430327868852459
"121810",11970,2005,0.569672131147541
"121901",9347,2005,0.309249702262803
"121901",9347,2005,0.690750297737197
"121902",17203,2005,0.41364705882353
"121902",17203,2005,0.58635294117647
"121903",10440,2005,0.515301391035548
"121903",10440,2005,0.484698608964452
"121904",24689,2005,0.427548127145202
"121904",24689,2005,0.572451872854798
"121905",53677,2005,0.48006863780359
"121905",53677,2005,0.51993136219641
"126101",759137,2005,0.509300402670128
"126101",759137,2005,0.490699597329872
"126201",84325,2005,0.44629579046405
"126201",84325,2005,0.553704209535949
"126301",113593,2005,0.437945758258258
"126301",113593,2005,0.562054241741742
"140101",10410,2005,0.464534515516148
"140101",10410,2005,0.535465484483851
"140102",5663,2005,0.452692106638788
"140102",5663,2005,0.547307893361212
"140103",3916,2005,0.312280701754386
"140103",3916,2005,0.687719298245614
"140104",5221,2005,0.478715980460572
"140104",5221,2005,0.521284019539428
"140105",5775,2005,0.396148555708391
"140105",5775,2005,0.603851444291609
"140106",2858,2005,0.359163591635916
"140106",2858,2005,0.640836408364084
"140201",45275,2005,0.5018327450448
"140201",45275,2005,0.4981672549552
"140202",6654,2005,0.432671081677704
"140202",6654,2005,0.567328918322296
"140203",8166,2005,0.402079722703639
"140203",8166,2005,0.597920277296361
"140204",3991,2005,0.314990512333966
"140204",3991,2005,0.685009487666034
"140205",3914,2005,0.33933393339334
"140205",3914,2005,0.66066606660666
"140206",4367,2005,0.41192917054986
"140206",4367,2005,0.58807082945014
"140207",5961,2005,0.392694063926941
"140207",5961,2005,0.607305936073059
"140208",5087,2005,0.454179254783484
"140208",5087,2005,0.545820745216516
"140209",7970,2005,0.426062846580406
"140209",7970,2005,0.573937153419594
"140301",17060,2005,0.503592199794731
"140301",17060,2005,0.496407800205269
"140302",4929,2005,0.227642276422764
"140302",4929,2005,0.772357723577236
"140303",5240,2005,0.363259668508287
"140303",5240,2005,0.636740331491713
"140304",12658,2005,0.438553478394116
"140304",12658,2005,0.561446521605884
"140305",6343,2005,0.332644628099174
"140305",6343,2005,0.667355371900826
"140306",5469,2005,0.29483088704531
"140306",5469,2005,0.705169112954691
"140307",7289,2005,0.264854905573468
"140307",7289,2005,0.735145094426532
"140308",5044,2005,0.418532338308458
"140308",5044,2005,0.581467661691542
"140309",4097,2005,0.193162393162393
"140309",4097,2005,0.806837606837607
"140310",10701,2005,0.341131284916201
"140310",10701,2005,0.658868715083799
"140311",8288,2005,0.302287581699346
"140311",8288,2005,0.697712418300654
"140312",7576,2005,0.186459909228442
"140312",7576,2005,0.813540090771558
"140313",5351,2005,0.573952879581152
"140313",5351,2005,0.426047120418848
"140314",8483,2005,0.305230288836846
"140314",8483,2005,0.694769711163154
"140401",19282,2005,0.404447533009034
"140401",19282,2005,0.595552466990966
"140402",12214,2005,0.38846153846154
"140402",12214,2005,0.61153846153846
"140403",3814,2005,0.558761435608726
"140403",3814,2005,0.441238564391274
"140404",6419,2005,0.519230769230769
"140404",6419,2005,0.480769230769231
"140405",5099,2005,0.381367292225201
"140405",5099,2005,0.618632707774799
"140501",16349,2005,0.534907597535934
"140501",16349,2005,0.465092402464066
"140502",3926,2005,0.642197125256673
"140502",3926,2005,0.357802874743327
"140503",5002,2005,0.364924712134632
"140503",5002,2005,0.635075287865368
"140504",42736,2005,0.544388205993412
"140504",42736,2005,0.455611794006588
"140505",10939,2005,0.492111194590533
"140505",10939,2005,0.507888805409467
"140506",7513,2005,0.496005326231691
"140506",7513,2005,0.503994673768309
"140601",6673,2005,0.570690465007046
